,date,open,close,high,low,volume
310,2020-03-30,124.47,132.06,135.42,124.06,764831.92747
311,2020-03-31,132.09,132.72,135.0,130.38,547669.27789
312,2020-04-01,132.72,135.69,136.99,128.62,680922.24747
313,2020-04-02,135.65,141.28,149.76,135.01,1138977.66114
314,2020-04-03,141.27,141.31,146.72,137.26,797546.11446
315,2020-04-04,141.3,144.1,146.28,138.88,573508.14086
316,2020-04-05,144.1,142.68,145.58,140.68,414987.45246
317,2020-04-06,142.69,171.32,172.0,142.6,1636338.7311
318,2020-04-07,171.32,164.63,176.22,162.22,1717962.82538
319,2020-04-08,164.62,173.11,174.48,163.59,1023575.92076
320,2020-04-09,173.15,169.52,173.38,165.19,719837.24423
321,2020-04-10,169.56,157.81,170.1,152.11,1314841.362
322,2020-04-11,157.81,158.33,161.37,153.91,621599.61289
323,2020-04-12,158.33,158.59,164.78,155.0,809100.24594
324,2020-04-13,158.56,156.29,158.97,150.0,1042091.03622
325,2020-04-14,156.28,158.45,161.85,155.23,698030.65089
326,2020-04-15,158.46,152.73,161.29,152.0,729119.66505
327,2020-04-16,152.74,172.29,174.79,148.33,1647207.59991
328,2020-04-17,172.31,170.69,174.96,168.31,723537.75591
329,2020-04-18,170.61,187.4,189.54,170.48,1127296.36979
330,2020-04-19,187.4,180.03,188.35,175.75,995759.5775
331,2020-04-20,180.02,170.2,186.46,166.7,1547821.52737
332,2020-04-21,170.21,170.74,174.7,168.0,906381.65398
333,2020-04-22,170.73,182.7,184.0,169.78,988698.39076
334,2020-04-23,182.7,185.51,193.63,178.16,1457867.08713
335,2020-04-24,185.57,187.59,189.8,184.72,780904.21257
336,2020-04-25,187.6,194.21,198.36,185.76,866478.04928
337,2020-04-26,194.21,197.38,200.0,192.3,758525.81533
338,2020-04-27,197.39,196.34,199.05,189.29,896627.37271
339,2020-04-28,196.33,196.24,198.5,192.36,636829.89397
340,2020-04-29,196.24,215.36,218.77,196.22,1620422.72431
341,2020-04-30,215.4,206.08,227.3,202.0,1749691.00151
342,2020-05-01,206.07,212.02,217.14,205.91,794913.95828
343,2020-05-02,212.01,213.9,215.37,210.36,443494.67248
344,2020-05-03,213.89,209.86,219.3,203.92,748383.91311
345,2020-05-04,209.86,206.48,210.65,194.88,1114249.32658
346,2020-05-05,206.47,205.29,211.68,201.0,640644.66268
347,2020-05-06,205.3,198.97,210.77,197.71,862700.67849
348,2020-05-07,198.92,212.0,215.1,196.43,1305778.73764
349,2020-05-08,212.01,211.31,216.61,206.9,917908.1944
350,2020-05-09,211.32,210.07,214.6,208.4,587871.98073
351,2020-05-10,210.09,187.54,210.18,179.59,1473226.05475
352,2020-05-11,187.62,185.73,193.5,176.0,1093299.81927
353,2020-05-12,185.8,189.76,192.24,185.48,669755.79567
354,2020-05-13,189.77,199.58,201.0,188.35,806143.00704
355,2020-05-14,199.61,203.29,206.02,195.67,1114700.24937
356,2020-05-15,203.29,194.86,204.08,191.66,904749.6357
357,2020-05-16,194.87,200.45,203.5,193.21,669900.03754
358,2020-05-17,200.44,207.0,209.85,199.68,708711.89315
359,2020-05-18,207.02,214.91,217.07,207.0,1064139.2485
360,2020-05-19,214.92,214.58,215.95,209.45,643702.98849
361,2020-05-20,214.6,209.98,215.75,204.27,679532.61037
362,2020-05-21,209.99,198.74,211.64,191.71,1003923.4342
363,2020-05-22,198.72,207.36,209.19,196.24,787672.36081
364,2020-05-23,207.36,206.6,211.2,204.55,478559.92006
365,2020-05-24,206.6,199.9,210.55,199.5,673535.05784
366,2020-05-25,199.9,203.35,204.99,198.01,314025.2734
